blueWins,blueWardsDestroyed,blueFirstBlood,blueKills,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueAvgLevel,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsDestroyed,redKills,redAssists,redDragons,redHeralds,redTowersDestroyed,redAvgLevel,redTotalJungleMinionsKilled,redCSPerMin,redGoldPerMin,blueVisionScore,redVisionScore
0,5,1,7,8,1,0,0,7.0,40,-418,-1320,24.1,1670.0,3,7,9,0,0,0,7.0,48,22.4,1711.8,18,16
0,3,0,7,10,0,0,0,6.8,47,-38,281,19.7,1633.7,4,8,4,1,0,0,6.6,43,19.2,1637.5,42,15
1,6,0,4,7,0,0,0,6.8,47,-2878,-1184,20.8,1579.0,10,11,13,0,0,0,7.0,44,23.4,1866.8,34,24
1,1,0,4,5,0,0,0,7.0,55,-703,-653,21.7,1597.0,3,6,6,1,0,0,7.2,52,22.1,1667.3,15,22
0,5,0,2,3,0,0,0,7.2,52,-1957,-354,21.3,1493.3,2,7,4,1,1,0,7.0,60,22.0,1689.0,37,20
1,5,0,9,8,1,1,0,7.4,52,1982,2243,24.1,1806.0,6,6,5,0,0,0,6.6,48,20.6,1607.8,18,14
0,1,0,4,5,0,0,0,6.6,35,-2642,-2116,20.8,1473.2,1,8,8,0,0,0,7.0,44,22.7,1737.4,15,33
1,2,1,7,3,1,0,0,7.0,56,2393,725,24.2,1712.1,4,4,3,0,0,0,7.0,47,19.4,1472.8,19,26
1,2,1,11,9,1,0,0,6.6,38,3002,1582,22.9,1891.3,2,7,8,0,0,0,6.4,45,17.0,1591.1,18,9
1,1,1,7,6,1,1,0,7.2,56,1346,849,19.6,1723.7,2,4,3,0,0,0,6.8,45,24.1,1589.1,13,17
0,3,0,1,1,0,0,0,6.4,52,-6200,-3576,19.5,1326.5,3,11,8,1,0,1,7.2,44,24.8,1946.5,17,18
1,0,1,14,19,1,0,0,7.6,73,7166,4491,23.7,2102.0,3,3,6,0,0,0,6.6,40,19.3,1385.4,15,14
0,4,1,7,11,0,0,0,7.0,44,2199,459,21.0,1732.0,2,3,4,0,0,0,6.8,49,23.4,1512.1,18,14
1,3,1,6,8,1,0,0,6.8,45,-1022,-1301,19.9,1558.6,1,8,7,0,0,0,6.8,41,21.0,1660.8,15,19
0,2,0,8,5,0,0,0,7.6,54,931,740,21.8,1720.8,3,6,5,0,0,0,7.2,56,20.9,1627.7,89,15
0,1,0,0,0,0,0,0,6.4,60,-6225,-3975,19.4,1328.2,2,9,9,1,0,0,7.4,52,22.6,1950.7,15,12
0,3,1,5,6,1,0,0,6.6,41,-3638,-3337,22.2,1555.5,4,12,13,0,0,0,7.6,56,22.7,1919.3,53,15
1,3,0,4,2,0,1,0,7.2,68,1903,4023,25.5,1700.8,12,5,12,1,0,0,6.4,52,18.2,1510.5,36,13
0,2,1,6,7,0,1,0,6.8,48,-513,-1056,19.1,1605.0,4,7,10,0,0,0,6.8,36,23.5,1656.3,19,97
0,0,1,8,6,0,1,0,7.0,48,257,1183,20.3,1683.0,1,8,9,1,0,0,7.0,56,18.0,1657.3,10,29
1,0,1,6,5,0,0,0,6.8,39,-633,-1089,20.9,1637.0,1,8,12,1,0,0,7.2,66,19.5,1700.3,11,14
0,1,0,3,3,0,0,0,6.6,66,-3151,-3729,18.3,1485.1,1,9,9,0,0,0,7.4,46,20.7,1800.2,12,15
0,2,1,4,3,0,0,0,6.8,31,-1931,-1572,21.5,1532.5,2,8,16,1,0,0,7.2,52,22.0,1725.6,13,16
1,4,1,9,12,0,0,0,7.4,65,607,1293,24.8,1838.5,5,8,8,1,1,0,7.0,56,24.0,1777.8,17,17
0,1,0,2,0,0,0,0,6.4,43,-3510,-3014,20.3,1407.4,2,7,4,0,1,0,7.2,44,26.6,1758.4,14,14
0,1,1,5,2,1,0,0,7.2,62,1063,-125,22.5,1629.9,0,5,3,0,0,0,7.0,57,20.2,1523.6,15,14
0,5,0,7,14,1,0,0,6.8,48,60,-325,23.8,1664.4,6,6,11,0,0,0,6.8,44,22.9,1658.4,22,21
0,3,1,6,8,1,1,0,6.8,46,639,-401,21.5,1699.7,2,5,6,0,0,0,6.8,58,22.0,1635.8,15,15
0,1,1,3,1,0,0,0,7.0,55,960,39,22.0,1536.0,3,2,2,0,0,0,6.8,52,20.6,1440.0,16,16
1,3,1,7,6,1,0,0,7.0,36,3332,1330,23.0,1714.1,4,1,0,0,1,0,6.8,48,21.8,1380.9,14,36
1,3,0,7,8,0,1,0,7.2,55,2689,1875,23.3,1788.2,2,6,5,0,0,0,6.8,32,21.8,1519.3,17,13
0,3,0,11,10,1,0,0,7.2,65,-30,1414,19.0,1834.2,11,9,10,0,0,0,7.0,48,16.4,1837.2,40,45
0,1,1,4,8,0,0,0,7.0,39,-2343,-2231,19.7,1525.1,5,6,5,1,1,0,7.4,80,23.8,1759.4,18,11
1,1,1,8,5,0,0,0,7.0,40,2501,2231,25.1,1769.3,1,6,7,0,0,0,6.4,52,17.6,1519.2,15,15
0,3,0,4,4,0,0,0,6.8,52,-2109,-335,21.9,1538.5,4,8,14,1,0,0,7.0,40,22.6,1749.4,14,15
1,4,1,7,7,0,0,0,7.4,54,2588,1353,23.9,1754.9,1,5,6,0,0,0,6.6,50,19.2,1496.1,51,13
0,1,0,5,6,0,0,0,6.6,40,-4085,-3256,21.9,1514.8,0,10,14,1,1,0,7.4,60,22.0,1923.3,11,15
0,1,1,11,6,1,1,0,7.0,64,-369,-379,17.4,1755.8,4,11,11,0,0,0,7.4,44,18.8,1792.7,16,34
0,3,1,6,9,1,0,0,7.0,48,1359,132,24.2,1698.9,18,3,2,0,0,0,7.0,60,23.9,1563.0,37,38
1,3,0,11,9,0,0,0,7.4,40,3559,3296,24.4,1878.6,4,5,5,0,0,0,6.4,56,18.7,1522.7,19,15
0,6,0,4,2,0,0,0,6.8,69,-1269,-1991,19.4,1518.8,2,7,5,0,1,0,7.2,67,21.3,1645.7,13,19
1,1,0,4,7,0,0,0,6.8,72,-2195,-291,19.9,1552.0,3,7,8,0,0,0,7.0,48,25.5,1771.5,13,14
1,4,1,13,22,1,0,0,7.6,56,4988,3720,22.6,2087.6,4,6,6,0,1,0,6.8,51,21.2,1588.8,50,17
1,3,0,6,5,0,0,0,7.2,52,2714,2819,26.8,1705.9,1,2,2,0,0,0,6.6,38,20.9,1434.5,13,82
0,2,1,7,6,0,0,0,6.8,51,-1052,-1064,20.6,1676.0,4,6,6,1,0,0,7.2,68,23.1,1781.2,21,17
0,2,0,3,2,0,0,0,6.6,45,-3251,-2143,20.3,1466.0,4,9,5,1,0,0,7.2,52,23.4,1791.1,17,13
0,4,1,6,5,0,1,0,7.0,33,-264,550,20.2,1551.0,5,5,6,1,0,0,6.6,51,20.2,1577.4,41,16
0,2,0,9,9,0,1,0,6.4,26,-2191,-1391,15.9,1689.7,3,14,19,1,0,0,6.8,39,18.5,1908.8,18,17
0,3,0,8,12,0,0,0,7.0,40,1297,564,22.7,1686.1,3,2,3,0,0,0,7.0,52,23.0,1556.4,14,13
1,2,1,11,9,1,0,0,7.2,42,2691,2052,21.8,1844.5,0,6,5,0,0,0,6.6,40,20.5,1575.4,16,18
0,2,0,4,2,0,0,0,6.6,58,-2713,-1456,22.1,1577.7,6,10,12,1,0,0,7.4,65,21.9,1849.0,18,20
0,1,0,7,7,0,0,0,7.2,66,2748,2277,22.4,1828.4,3,3,2,1,0,0,7.0,66,21.1,1553.6,27,16
0,2,1,10,9,0,0,0,6.8,38,-537,29,19.2,1704.7,2,8,8,0,0,0,7.0,44,20.7,1758.4,15,15
1,3,1,5,4,0,1,1,7.6,60,4027,3285,22.9,1760.6,3,0,0,0,0,0,6.6,52,22.0,1357.9,17,17
0,0,1,7,10,0,0,0,7.0,55,705,1616,21.6,1744.7,3,9,13,0,0,0,6.6,36,19.4,1674.2,10,18
0,6,0,1,0,1,0,0,6.8,63,-4038,-2854,21.0,1378.9,7,7,12,0,0,0,7.4,52,25.2,1782.7,70,20
0,2,0,11,16,0,0,0,7.2,44,524,478,19.2,1855.7,1,9,7,1,0,0,7.0,48,21.3,1803.3,18,17
0,0,0,4,5,0,0,0,6.8,36,40,-731,24.6,1556.8,2,3,6,0,0,0,6.8,56,21.1,1552.8,14,35
0,5,1,10,9,0,0,0,7.2,30,1291,20,22.0,1732.7,2,5,6,1,0,0,7.2,63,21.0,1603.6,17,82
0,3,0,6,9,1,0,0,7.0,36,72,-81,20.6,1611.0,5,5,5,0,0,0,6.8,59,21.7,1603.8,16,12
1,4,0,10,10,0,0,0,6.8,37,1287,440,20.0,1820.9,1,9,16,0,0,0,6.2,53,19.8,1692.2,18,11
1,4,1,5,5,0,1,0,6.8,60,1299,-918,20.7,1602.3,4,6,7,1,0,0,7.0,50,17.3,1472.4,16,14
1,3,0,8,6,1,0,0,7.2,44,1218,1150,23.1,1768.5,0,7,4,0,0,0,7.0,48,22.6,1646.7,14,17
1,4,0,4,3,1,0,0,6.8,49,-1380,326,21.3,1480.3,3,5,10,0,0,0,7.0,33,23.8,1618.3,86,19
0,6,0,6,12,0,0,0,6.4,44,-1275,-551,19.5,1565.6,3,7,8,1,0,0,6.6,44,20.2,1693.1,15,21
1,5,1,12,6,1,0,0,7.4,63,5664,6002,25.8,1915.4,4,3,2,0,1,0,6.0,32,17.9,1349.0,19,16
1,3,0,9,11,1,0,0,7.2,44,2186,1698,22.2,1748.3,0,3,3,0,0,0,6.8,51,23.1,1529.7,16,17
0,2,1,1,1,0,0,0,6.6,69,-2286,-2574,21.7,1459.8,3,6,9,1,0,0,7.2,68,22.7,1688.4,12,13
0,1,1,6,8,1,0,0,7.2,62,-769,-217,20.5,1608.8,0,7,7,0,1,0,7.0,62,20.2,1685.7,17,16
1,3,1,4,3,0,0,0,7.0,42,650,128,24.1,1581.2,0,4,4,1,0,0,6.8,67,19.8,1516.2,17,11
1,1,1,5,5,1,1,0,7.2,52,970,748,24.0,1603.0,0,3,4,0,0,0,7.0,52,21.8,1506.0,15,52
0,4,1,4,6,1,0,0,7.2,42,-1856,-1804,23.0,1578.7,3,7,11,0,0,0,7.4,66,22.5,1764.3,144,14
1,3,1,10,10,1,0,0,7.2,59,1872,1869,17.7,1787.0,2,4,4,0,0,0,6.8,52,22.5,1599.8,38,62
1,3,0,12,17,0,0,0,6.8,31,1880,1473,20.5,1787.5,1,6,3,0,0,0,6.4,57,19.0,1599.5,22,15
1,2,1,6,8,0,0,0,7.0,60,1652,701,19.6,1652.3,1,2,1,0,0,0,6.4,51,23.9,1487.1,29,14
1,0,1,5,4,1,0,0,7.2,60,-1348,-407,23.4,1618.0,1,6,6,0,0,0,7.0,55,24.5,1752.8,16,16
0,4,1,7,6,1,0,0,6.8,62,-102,363,20.5,1744.8,4,10,11,0,0,0,6.8,50,18.1,1755.0,16,42
0,4,0,4,3,0,0,0,6.6,39,-4130,-2849,21.0,1449.3,2,11,14,1,0,0,7.0,36,22.6,1862.3,14,19
1,5,0,9,6,0,1,0,6.8,42,1383,1273,21.7,1780.7,3,7,6,1,0,0,6.6,60,19.2,1642.4,16,17
0,3,0,3,2,0,0,0,6.8,65,-1787,-608,20.6,1500.1,1,5,8,1,0,0,7.0,62,25.7,1678.8,15,60
1,3,1,11,13,0,1,0,7.2,40,3522,1442,24.6,1898.4,5,5,4,0,0,0,6.6,56,18.6,1546.2,14,11
0,22,1,6,7,0,0,0,6.8,46,-449,-1347,21.2,1652.8,0,7,6,0,0,0,7.2,53,23.5,1697.7,41,41
0,4,1,2,4,0,0,0,7.0,64,-1756,-985,22.4,1502.0,2,5,8,1,1,0,7.0,48,27.5,1677.6,21,14
0,6,0,1,0,0,0,0,6.4,48,-3849,-2159,22.0,1365.7,1,7,7,1,0,0,7.0,56,23.5,1750.6,14,18
1,3,1,8,13,0,0,0,7.2,50,1121,933,24.5,1767.2,3,6,8,1,0,0,6.8,61,23.8,1655.1,16,34
1,0,0,11,15,1,0,0,7.4,60,4882,2658,23.3,1950.8,1,2,1,0,0,0,6.8,60,21.9,1462.6,13,13
1,1,1,11,9,0,0,0,7.0,44,2945,2019,21.5,1859.0,1,5,7,0,1,0,6.6,48,20.2,1564.5,13,14
1,4,1,9,16,1,1,0,6.6,49,1006,820,18.7,1726.0,2,6,10,0,0,0,6.4,44,20.4,1625.4,15,20
1,2,1,3,3,1,0,0,7.0,53,1287,603,25.4,1609.5,1,2,2,0,0,0,6.6,51,24.1,1480.8,15,13
0,4,0,4,5,0,1,0,6.8,44,-1817,-1035,21.1,1538.4,0,8,6,1,0,0,7.0,48,24.0,1720.1,12,17
1,4,1,11,14,0,0,0,7.4,43,733,675,23.1,1879.5,3,11,11,1,0,0,7.0,32,21.3,1806.2,13,127
1,5,0,8,13,1,0,0,7.2,60,2413,2163,22.4,1773.7,4,5,7,0,0,0,6.6,34,17.9,1532.4,35,16
0,0,0,2,2,0,1,0,6.8,48,-1093,-1572,20.7,1419.1,1,3,3,0,0,0,7.2,55,23.9,1528.4,12,119
0,3,1,5,6,0,0,0,6.4,52,-3666,-2993,16.9,1455.7,2,8,8,0,0,0,7.2,52,23.5,1822.3,14,17
0,3,1,7,13,1,0,0,7.0,56,1569,664,22.9,1673.9,0,2,2,0,0,0,6.8,48,25.0,1517.0,15,16
0,2,1,6,6,1,0,0,6.6,56,-4403,-3750,16.5,1523.0,1,13,14,0,0,0,7.4,40,23.8,1963.3,38,14
0,3,0,5,5,0,0,0,7.0,52,-189,-1118,25.0,1660.0,4,7,10,1,0,0,7.4,64,20.7,1678.9,83,17
0,5,0,6,8,0,0,0,6.6,52,-2156,-1052,20.9,1624.0,5,12,12,1,0,0,7.0,44,16.7,1839.6,17,47
1,3,1,11,14,1,0,0,7.2,52,4371,3099,21.6,1872.2,1,2,5,0,0,0,6.6,49,22.8,1435.1,16,17
0,1,1,3,2,0,0,0,7.0,65,77,630,24.6,1564.0,4,2,4,1,0,0,7.0,62,24.8,1556.3,63,15
1,3,1,7,11,0,0,0,7.4,55,1938,738,24.2,1794.0,3,5,3,1,0,0,7.2,75,22.1,1600.2,16,13
0,2,0,4,5,0,0,0,6.8,62,-58,-1047,24.7,1641.4,3,6,2,1,0,0,7.0,60,24.4,1647.2,14,16
0,3,0,2,1,0,0,0,6.6,48,-2723,-1062,21.1,1420.7,1,6,7,1,0,0,6.8,57,20.8,1693.0,17,20
1,1,1,7,6,1,0,0,7.2,48,1411,1163,24.0,1673.7,2,6,3,0,0,0,7.0,49,17.7,1532.6,17,14
0,2,0,1,1,0,0,0,6.6,58,-2998,-3331,23.4,1467.2,1,9,10,0,0,0,7.2,50,25.1,1767.0,11,56
1,0,1,4,4,1,0,0,6.8,44,97,-1064,22.8,1536.0,1,4,0,0,0,0,7.0,59,22.0,1526.3,13,14
1,4,1,11,7,1,0,0,7.2,45,1395,1943,21.3,1779.5,2,6,8,0,0,0,6.8,50,19.8,1640.0,18,14
1,4,1,7,7,1,0,0,7.0,52,2438,1105,24.6,1689.6,3,2,2,0,0,0,6.6,52,21.1,1445.8,18,13
0,0,0,4,4,0,0,0,7.0,46,-925,-360,21.6,1618.2,0,7,7,1,1,0,7.0,67,21.2,1710.7,11,15
1,4,0,11,11,0,1,0,6.8,40,679,211,19.0,1772.9,3,9,7,0,0,0,6.8,27,19.2,1705.0,15,19
0,1,1,10,12,0,1,0,7.2,39,1050,-1270,22.2,1755.2,2,8,5,1,0,0,7.4,46,19.2,1650.2,19,35
1,1,1,6,5,1,1,0,7.6,72,392,866,21.4,1649.1,1,4,3,0,0,0,7.4,69,24.1,1609.9,13,24
0,3,1,9,4,0,0,0,7.2,55,24,483,22.1,1764.3,1,11,17,1,0,0,7.0,36,15.3,1761.9,13,37
1,3,1,6,7,0,0,0,7.4,52,266,1738,21.8,1624.7,5,6,8,1,0,0,7.0,56,21.3,1598.1,18,14
1,2,1,8,11,0,0,0,6.4,36,1396,89,19.2,1707.2,2,6,15,1,0,0,6.8,53,17.9,1567.6,19,21
1,2,1,12,11,1,1,0,6.6,57,3807,1849,20.2,1888.2,1,5,9,0,0,0,6.8,52,18.7,1507.5,12,14
0,0,1,3,4,0,0,0,7.0,64,-1127,-843,18.2,1452.0,2,3,1,0,0,0,7.0,60,23.4,1564.7,12,16
1,4,1,10,14,1,0,0,7.6,51,3823,3324,22.9,1837.4,2,4,4,0,0,0,6.6,52,17.6,1455.1,12,15
0,0,1,6,5,1,0,0,6.8,44,32,822,21.1,1607.3,3,4,8,0,1,0,6.2,44,20.7,1604.1,14,19
1,4,1,4,6,1,0,0,7.2,61,1306,431,24.8,1644.8,3,1,2,0,0,0,7.0,64,26.2,1514.2,18,14
1,6,1,12,12,1,0,0,7.0,51,1618,514,20.3,1882.1,3,8,7,0,1,0,7.2,49,18.1,1720.3,17,24
0,1,0,6,6,0,1,0,6.8,50,-2854,-2798,19.3,1548.5,2,10,9,0,0,0,7.4,52,22.5,1833.9,53,13
0,2,1,5,3,1,0,0,6.6,44,-1417,860,20.4,1512.9,1,9,14,0,0,0,6.6,36,18.2,1654.6,16,15
1,0,1,5,7,0,0,0,6.8,48,1320,-178,20.5,1632.9,3,3,4,0,0,0,6.8,48,21.8,1500.9,47,12
1,5,1,6,5,0,0,0,7.2,64,2954,3730,26.3,1680.7,0,1,1,1,0,0,6.6,80,17.7,1385.3,15,11
1,5,0,11,21,0,0,0,7.0,44,2460,498,23.4,2033.0,3,10,24,1,0,0,6.8,60,20.5,1787.0,19,22
1,17,0,6,6,1,0,0,6.8,58,132,-28,18.5,1666.6,1,6,6,0,0,0,6.8,40,23.7,1653.4,129,47
1,4,1,7,6,1,0,0,6.8,40,2276,1630,24.7,1694.6,6,5,7,0,0,0,6.4,29,19.4,1467.0,23,15
1,1,1,7,6,0,0,0,7.4,52,1586,2622,24.7,1702.8,1,4,4,1,0,0,6.6,55,21.4,1544.2,29,17
0,13,0,5,7,0,1,0,7.4,55,-418,60,24.0,1668.6,2,5,3,1,0,0,7.2,58,27.3,1710.4,15,43
1,4,0,4,2,1,0,0,6.8,44,-1449,-539,22.3,1499.3,6,6,6,0,0,0,6.8,40,25.5,1644.2,16,19
1,2,0,3,4,0,0,0,7.0,49,-663,-413,20.1,1465.4,2,1,2,1,0,0,6.8,58,24.8,1531.7,18,11
1,2,0,3,6,0,0,0,6.8,36,-339,-1529,23.2,1557.0,3,3,1,1,1,0,7.2,60,24.4,1590.9,15,20
1,8,0,8,11,0,0,0,7.0,44,-597,-1198,21.6,1717.8,3,8,6,0,0,0,7.4,52,25.3,1777.5,17,21
0,6,0,1,2,0,0,0,6.8,46,-2671,-1258,22.2,1433.3,2,7,6,1,0,0,6.8,51,22.4,1700.4,14,14
0,4,0,1,1,0,0,0,6.8,52,-2889,-2882,24.4,1445.3,2,10,6,1,0,0,7.2,55,21.6,1734.2,17,21
1,1,0,3,2,0,1,0,6.8,48,-1111,679,23.8,1593.2,1,7,7,1,0,0,6.8,44,19.1,1704.3,22,8
0,4,0,3,1,0,0,0,7.0,66,-1972,-717,22.6,1510.1,3,6,4,1,0,0,7.2,64,26.3,1707.3,25,16
0,3,0,6,9,0,0,0,7.0,60,1457,715,21.6,1662.8,1,4,4,1,0,0,7.2,40,20.8,1517.1,12,14
0,2,0,4,2,1,1,0,6.6,48,-2566,-2224,21.7,1499.7,4,9,9,0,0,0,7.2,48,21.6,1756.3,17,14
1,4,1,10,7,0,1,0,7.0,53,563,442,23.3,1766.4,4,8,6,0,0,0,7.0,39,21.9,1710.1,15,13
1,4,0,4,4,1,0,0,6.8,49,-2924,-1587,21.1,1508.2,0,10,6,0,0,0,7.4,62,21.6,1800.6,14,14
0,2,0,8,5,1,0,0,6.8,48,-2935,-1462,21.4,1696.4,2,12,15,0,0,0,7.4,59,23.5,1989.9,12,15
1,4,0,7,9,0,0,0,6.8,40,1671,1072,22.8,1699.9,4,4,6,1,0,0,6.4,55,20.6,1532.8,15,18
1,5,1,6,6,0,0,0,6.6,44,282,399,22.0,1662.1,2,6,8,0,0,0,6.8,53,21.6,1633.9,17,19
1,1,0,9,8,1,0,0,6.6,36,-896,-661,17.9,1706.0,15,11,14,0,0,0,7.0,52,20.0,1795.6,37,16
0,6,1,3,5,1,0,0,6.6,52,-2993,-2494,20.2,1475.8,4,7,12,0,1,1,7.0,39,21.5,1775.1,19,16
1,4,1,8,11,1,0,0,7.0,52,1810,1012,20.4,1711.7,4,4,6,0,0,0,6.6,44,21.1,1530.7,17,19
1,4,0,6,6,0,0,0,7.0,49,-2461,-1828,20.4,1641.3,4,10,13,1,0,0,7.4,64,22.3,1887.4,37,16
0,2,0,3,5,0,0,0,6.4,40,-1620,-1431,20.9,1444.8,2,6,10,0,1,0,6.8,51,20.4,1606.8,16,17
1,3,1,5,4,0,0,0,7.2,48,2375,2688,24.7,1677.8,1,1,0,0,0,0,6.6,60,23.5,1440.3,15,37
0,1,0,2,3,1,0,0,6.8,47,-618,-413,24.4,1449.4,4,1,2,0,0,0,6.8,60,24.7,1511.2,19,38
1,2,1,9,13,0,0,0,7.4,48,2253,2082,22.6,1826.7,2,6,7,0,0,0,6.8,55,17.8,1601.4,17,16
0,0,1,6,6,1,0,0,7.0,50,2821,2754,20.8,1644.0,1,2,2,0,0,0,6.2,46,20.3,1361.9,85,12
1,0,0,8,8,1,1,0,7.2,60,1716,1837,21.2,1739.0,1,5,8,0,0,0,6.8,36,22.6,1567.4,16,15
1,4,1,6,6,0,0,0,7.2,60,501,-495,23.5,1703.5,3,7,4,0,0,0,7.0,60,20.7,1653.4,16,14
0,2,1,11,19,0,0,0,6.4,32,-2830,-2212,15.6,1719.8,3,16,24,1,0,0,6.8,46,17.4,2002.8,18,17
1,3,1,10,10,0,1,0,6.8,42,3140,1824,21.0,1743.0,6,2,2,0,0,0,6.8,48,22.8,1429.0,26,18
0,4,1,4,4,0,1,0,7.0,40,-1152,-1535,21.7,1532.0,6,6,5,1,0,0,7.0,56,22.5,1647.2,15,49
0,7,0,3,5,0,0,0,6.8,48,-704,-193,24.3,1534.7,2,4,3,1,0,0,6.8,60,22.0,1605.1,19,14
1,2,1,12,11,0,0,0,7.0,36,2621,2483,19.9,1800.2,0,6,5,0,0,0,6.8,44,19.5,1538.1,14,12
0,1,0,11,10,0,0,0,6.8,44,-2529,-1607,17.1,1790.1,2,16,17,0,1,0,7.0,36,20.5,2043.0,13,17
0,3,0,3,1,0,0,0,7.0,50,-1099,-396,19.7,1420.5,3,4,4,1,0,0,7.0,43,23.6,1530.4,15,12
0,3,0,4,1,0,0,0,6.0,28,-3147,-3323,17.8,1377.2,1,6,6,0,1,0,7.0,52,22.3,1691.9,12,22
1,6,1,6,7,1,0,0,7.2,80,3142,2037,23.7,1723.1,0,1,1,0,0,0,6.8,44,24.5,1408.9,21,18
0,2,0,6,6,0,0,0,7.2,42,-1231,496,23.3,1598.3,2,8,11,0,0,0,7.4,52,20.1,1721.4,17,13
0,1,1,2,2,0,0,0,6.8,41,-1991,-1055,24.1,1465.1,1,4,4,0,0,0,7.2,78,24.8,1664.2,13,15
1,3,1,11,13,1,0,1,7.4,38,4250,3916,23.1,1878.9,0,1,1,0,0,0,6.4,57,22.3,1453.9,20,17
0,1,0,6,3,0,0,0,6.6,28,-3683,-3420,21.3,1548.5,3,12,13,1,1,0,7.4,63,20.9,1916.8,13,34
1,2,1,10,11,0,1,0,7.0,51,3313,1465,21.2,1799.2,0,3,4,1,0,0,6.8,52,21.7,1467.9,66,13
1,4,1,10,17,1,0,0,7.2,53,2117,180,19.7,1882.8,4,8,8,0,1,0,6.8,47,20.9,1671.1,22,16
0,2,1,3,3,0,0,0,6.6,48,-3268,-3888,21.2,1479.7,2,9,6,1,0,0,7.6,80,21.8,1806.5,13,13
1,0,0,4,5,1,0,0,7.0,56,-629,-209,22.8,1552.4,1,7,7,0,0,0,6.8,55,19.2,1615.3,16,24
1,1,1,10,6,1,1,0,7.6,68,3184,3874,23.4,1828.8,1,4,5,0,0,0,6.8,54,20.9,1510.4,18,14
0,2,0,5,2,0,0,0,7.0,84,-890,-1261,22.2,1630.4,2,8,5,1,1,0,7.4,52,21.8,1719.4,50,15
0,4,0,5,8,1,0,0,6.2,24,-4646,-3186,20.1,1497.4,3,10,17,0,0,1,7.2,64,20.1,1962.0,48,14
0,16,1,4,4,0,0,0,7.0,43,1937,1019,25.6,1659.8,8,2,1,1,0,0,6.8,41,23.9,1466.1,17,46
1,3,1,5,7,0,0,0,6.8,55,15,-2108,18.9,1527.3,3,5,6,1,0,0,7.0,54,21.6,1525.8,16,24
0,3,1,4,2,0,0,0,7.2,55,-44,673,22.2,1551.5,0,5,4,0,0,0,6.8,56,21.8,1555.9,10,15
0,3,1,4,2,0,0,0,6.8,62,3133,2377,22.0,1602.4,2,0,0,0,0,0,6.6,44,20.6,1289.1,15,14
0,5,1,4,7,0,0,0,7.0,60,-2450,-2260,22.5,1566.7,3,8,14,1,0,0,7.6,60,25.2,1811.7,16,14
1,11,0,9,5,0,0,0,7.4,60,1309,657,22.6,1845.1,2,7,5,0,0,0,6.8,44,20.6,1714.2,16,43
0,2,0,8,5,0,0,0,6.8,59,-994,266,19.8,1635.5,4,9,9,1,0,0,6.8,40,20.2,1734.9,15,16
0,4,1,4,3,0,1,0,6.6,48,-4199,-3415,19.8,1514.0,2,12,11,0,0,1,7.2,40,22.1,1933.9,13,23
0,1,1,2,4,0,0,0,7.0,69,1684,1773,25.8,1575.5,3,1,1,0,0,0,6.8,56,21.2,1407.1,56,16
1,3,0,6,7,0,0,0,7.0,45,95,772,21.2,1630.2,6,6,7,1,0,0,6.8,46,20.5,1620.7,19,15
0,1,0,2,3,0,0,0,6.8,48,-3453,-2582,17.3,1382.5,0,7,4,0,0,0,7.4,48,23.7,1727.8,38,15
0,4,1,5,5,1,0,0,7.0,64,2432,1875,22.9,1672.4,0,2,3,0,0,0,6.6,44,22.1,1429.2,21,17
1,4,1,9,11,0,0,0,7.4,51,2680,1700,24.8,1844.2,3,2,1,1,1,0,7.0,52,24.0,1576.2,15,19
0,2,1,8,4,0,0,0,7.2,55,-4178,-1302,21.7,1700.8,4,13,13,1,0,1,7.4,40,21.9,2118.6,16,12
1,1,0,5,4,1,0,0,7.0,52,897,806,24.9,1651.3,4,3,5,0,0,0,6.8,76,20.1,1561.6,20,12
0,3,0,4,5,0,0,0,7.0,52,-1232,-1020,24.2,1555.4,1,6,5,1,0,0,7.4,52,23.0,1678.6,26,16
1,1,0,5,5,0,0,0,7.0,40,-4112,-2493,21.5,1540.0,1,9,9,0,0,0,7.4,72,21.9,1951.2,12,16
1,16,1,10,11,1,0,0,7.0,47,2514,1416,24.2,1905.2,2,7,11,0,0,0,6.6,48,19.7,1653.8,15,38
0,5,1,6,8,1,0,0,6.6,36,-2088,-2153,19.8,1603.9,6,12,15,0,0,0,7.0,48,20.1,1812.7,16,27
0,0,1,6,5,1,0,0,7.0,48,-414,-601,23.3,1709.3,1,8,7,0,0,0,7.2,48,24.3,1750.7,19,165
0,5,0,4,3,0,0,0,6.8,44,-3368,-3384,20.7,1544.0,1,11,17,0,0,0,7.4,68,21.6,1880.8,53,17
1,3,0,4,2,0,0,0,6.8,56,-539,723,21.4,1554.7,2,7,6,1,0,0,7.0,43,20.7,1608.6,15,15
0,3,1,7,10,0,0,0,6.8,56,495,21,19.0,1627.5,0,6,10,0,0,0,6.8,48,19.7,1578.0,45,20
1,1,1,7,9,1,0,0,7.0,64,1794,927,20.4,1762.7,1,5,7,0,0,0,7.0,64,19.4,1583.3,13,11
0,3,0,7,10,1,0,0,7.0,51,1459,970,22.1,1664.1,2,4,2,0,0,0,6.8,52,21.0,1518.2,60,14
