,gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalExperience,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalExperience,redAssists,blueCSPerMin,redCSPerMin,blueGoldPerMin,redGoldPerMin,blueAvgPickrate,redAvgPickrate,blueAvgWinrate,redAvgWinrate
5339,NA1/3884558393,"['Fiora', 'Lillia', 'Viktor', 'Tristana', 'Alistar']",1,0.0,0.0,17795.0,-1498.0,-338.0,6.0,0.0,0.0,3.0,"['Gwen', 'Viego', 'Lucian', 'Jinx', 'Rell']",0.0,18133.0,5.0,31.8,31.2,1445.1,1594.9,0.167697511476202,0.11882097124909399,0.48814351067496214,0.5083888584751522
5340,NA1/3884458641,"['Sion', 'Olaf', 'Seraphine', 'Vayne', 'Galio']",1,1.0,0.0,18286.0,-112.0,3.0,-27.0,4.0,7.0,5.0,"['Aatrox', 'Lillia', 'Nocturne', 'Varus', 'Thresh']",0.0,18283.0,3.0,30.1,32.8,1621.5,1632.7,0.1165498912780865,0.14730611258758156,0.5014272060607955,0.5044237476886717
5341,NA1/3884597962,"['Shen', 'Volibear', 'Lulu', 'KogMaw', 'Taric']",1,0.0,0.0,16634.0,-3390.0,-1553.0,-38.0,1.0,1.0,7.0,"['Hecarim', 'Nocturne', 'Orianna', 'Jinx', 'Rell']",0.0,18187.0,8.0,27.6,31.4,1397.3,1736.3,0.05349118144479342,0.1771200773133607,0.4334801519452534,0.5136709344353915
5342,NA1/3884618607,"['Nocturne', 'Mordekaiser', 'Galio', 'Ashe', 'Rell']",0,0.0,0.0,17784.0,-1382.0,-724.0,2.0,0.0,0.0,3.0,"['Fiora', 'Shen', 'Zoe', 'Jinx', 'Leona']",0.0,18508.0,1.0,30.4,30.2,1397.7,1535.9,0.1063058709833293,0.09280019328340179,0.5063441366780733,0.4756366273951815
5343,NA1/3884438600,"['Aatrox', 'Olaf', 'Seraphine', 'Miss Fortune', 'Rakan']",0,0.0,0.0,19211.0,1372.0,1097.0,31.0,2.0,3.0,1.0,"['Ornn', 'Nocturne', 'Sylas', 'KaiSa', 'Nautilus']",0.0,18114.0,1.0,33.9,30.8,1611.3,1474.1,0.1151969074655714,0.18419908190384152,0.5153041686157707,0.5016136561400462
5344,NA1/3884658895,"['Viego', 'Lillia', 'Nocturne', 'Ziggs', 'Thresh']",0,1.0,0.0,16876.0,-2439.0,-2780.0,-34.0,5.0,8.0,6.0,"['Gwen', 'Volibear', 'Yone', 'Jinx', 'Blitzcrank']",0.0,19656.0,3.0,29.2,32.6,1590.0,1833.9,0.12242087460739308,0.07356849480550857,0.48468905245633886,0.4816533158739672
5345,NA1/3884459080,"['Wukong', 'Olaf', 'Karma', 'Jinx', 'Galio']",1,0.0,0.0,18472.0,-2028.0,-1664.0,-18.0,1.0,1.0,5.0,"['Camille', 'Diana', 'Viktor', 'Varus', 'Thresh']",0.0,20136.0,4.0,32.1,33.9,1487.6,1690.4,0.11949746315535152,0.12940323749697996,0.4946409665650976,0.5049816225241296
5346,NA1/3884638743,"['Aatrox', 'Lillia', 'Viktor', 'Xayah', 'Rell']",1,1.0,0.0,18346.0,-85.0,-38.0,1.0,4.0,1.0,3.0,"['Wukong', 'Udyr', 'Orianna', 'KaiSa', 'Rakan']",0.0,18384.0,3.0,30.6,30.5,1551.1,1559.6,0.17748248369171296,0.22145445759845375,0.49051251889271785,0.5231491043720734
5347,NA1/3884518826,"['Gnar', 'Olaf', 'Ekko', 'Seraphine', 'Thresh']",0,0.0,0.0,17508.0,-2056.0,-1652.0,-7.0,2.0,4.0,4.0,"['Wukong', 'Diana', 'Zed', 'Senna', 'Tahm Kench']",0.0,19160.0,4.0,29.9,30.6,1456.6,1662.2,0.15962792945155835,0.061294998791978736,0.5063365725460304,0.5204040067381089
5348,NA1/3884438865,"['Fiora', 'Dr. Mundo', 'Ziggs', 'Tristana', 'Rell']",0,1.0,0.0,16431.0,-476.0,-1302.0,-20.0,6.0,10.0,7.0,"['Volibear', 'Kindred', 'Nocturne', 'Karthus', 'Alistar']",0.0,17733.0,13.0,25.8,27.8,1612.4,1660.0,0.10299589272771201,0.11302246919545784,0.4602302947938302,0.48565650555743156
5349,NA1/3884629545,"['Wukong', 'Rumble', 'Sylas', 'Ezreal', 'Thresh']",1,1.0,0.0,18605.0,209.0,-254.0,-15.0,2.0,2.0,1.0,"['Sett', 'Morgana', 'Ryze', 'Jinx', 'Rakan']",0.0,18859.0,3.0,30.9,32.4,1527.3,1506.4,0.12821937666102923,0.09446726262382218,0.5126971154092024,0.49246112332930425
5350,NA1/3884329660,"['Nocturne', 'Rumble', 'Viktor', 'Jinx', 'Alistar']",1,1.0,0.0,17933.0,-279.0,-114.0,37.0,3.0,3.0,6.0,"['Sett', 'Morgana', 'Veigar', 'Ezreal', 'Seraphine']",0.0,18047.0,13.0,32.4,28.7,1651.9,1679.8,0.1443585407103165,0.09197873882580335,0.506294834976538,0.46955542284122875
5351,7421-10097,"['Jayce', 'Udyr', 'Orianna', 'KaiSa', 'Rakan']",1,1.0,0.0,19336.0,1752.0,571.0,5.0,3.0,5.0,0.0,"['Sion', 'Olaf', 'Sylas', 'Tristana', 'Gragas']",0.0,18765.0,0.0,32.1,31.6,1626.3,1451.1,0.22875090601594592,0.15269388741241846,0.5215630217606175,0.49483623727133724
5352,7422-10099,"['Renekton', 'Udyr', 'Ryze', 'Xayah', 'Nautilus']",0,1.0,0.0,18929.0,277.0,-214.0,5.0,3.0,2.0,2.0,"['Volibear', 'Hecarim', 'Twisted Fate', 'Samira', 'Alistar']",0.0,19143.0,3.0,34.6,34.1,1690.5,1662.8,0.1813481517274704,0.1574534911814448,0.4881439440320072,0.5024181675714251
5353,7421-10098,"['Nocturne', 'Volibear', 'Ryze', 'Tristana', 'Rell']",0,1.0,0.0,17695.0,-1006.0,-1121.0,-10.0,2.0,4.0,4.0,"['Akali', 'Nidalee', 'Qiyana', 'KaiSa', 'Alistar']",0.0,18816.0,5.0,29.8,30.8,1536.1,1636.7,0.15032616574051705,0.18970765885479585,0.49118665302631487,0.5019188746858644
5354,7422-10100,"['Aatrox', 'Hecarim', 'Syndra', 'Tristana', 'Rakan']",1,0.0,0.0,18418.0,-1622.0,-1439.0,34.0,2.0,1.0,7.0,"['Wukong', 'Udyr', 'Sylas', 'KaiSa', 'Leona']",0.0,19857.0,9.0,33.9,30.5,1590.0,1752.2,0.1590964000966417,0.2151727470403479,0.5066532391517948,0.5120669897126915
5355,7423-10101,"['Gnar', 'Udyr', 'Sylas', 'Tristana', 'Rakan']",1,1.0,0.0,19048.0,1692.0,1010.0,-41.0,7.0,7.0,1.0,"['Irelia', 'Olaf', 'Twisted Fate', 'KaiSa', 'Alistar']",0.0,18038.0,1.0,29.1,33.2,1708.0,1538.8,0.18287025851654987,0.20352742208262864,0.521872621279588,0.5228368477938525
5356,7424-10104,"['Aatrox', 'Nocturne', 'Galio', 'Aphelios', 'Thresh']",1,1.0,0.0,18865.0,-251.0,-801.0,-16.0,2.0,1.0,2.0,"['Camille', 'Nidalee', 'Ryze', 'Jinx', 'Lulu']",0.0,19666.0,3.0,33.5,35.1,1601.3,1626.4,0.14926310703068374,0.09557864218410243,0.5119812945615975,0.4974248201416227
5357,7423-10102,"['Aatrox', 'Olaf', 'Seraphine', 'KaiSa', 'Rell']",1,1.0,0.0,17875.0,888.0,-384.0,-14.0,4.0,11.0,1.0,"['Renekton', 'Graves', 'Zoe', 'Senna', 'Tahm Kench']",0.0,18259.0,4.0,32.0,33.4,1648.1,1559.3,0.2230248852379802,0.12592413626479826,0.5182528433606494,0.5011486980873255
5358,7423-10103,"['Gnar', 'Udyr', 'Syndra', 'Tristana', 'Nautilus']",0,0.0,0.0,18014.0,-1424.0,-407.0,-25.0,0.0,0.0,2.0,"['Renekton', 'Volibear', 'Galio', 'KaiSa', 'Alistar']",0.0,18421.0,3.0,31.9,34.4,1445.5,1587.9,0.2102681807199807,0.25061609084319886,0.4934125122396676,0.507984703391691
5359,7424-10105,"['Jax', 'Taliyah', 'Renekton', 'Tristana', 'Galio']",0,1.0,0.0,17189.0,-434.0,-1669.0,0.0,1.0,4.0,2.0,"['Volibear', 'Nidalee', 'Orianna', 'KaiSa', 'Alistar']",0.0,18858.0,3.0,33.5,33.5,1550.3,1593.7,0.13423532254167675,0.24484174921478621,0.5105112824272814,0.5063306708990974
5360,7425-10106,"['Gangplank', 'Nidalee', 'Sylas', 'Senna', 'Tahm Kench']",0,0.0,0.0,16566.0,-1731.0,-2557.0,-42.0,4.0,6.0,7.0,"['Gnar', 'Volibear', 'Ryze', 'Aphelios', 'Thresh']",0.0,19123.0,12.0,24.5,28.7,1562.1,1735.2,0.09359748731577675,0.1678183136023194,0.5054929256959546,0.490767856044996
5361,7426-10108,"['Wukong', 'Udyr', 'Akali', 'Tristana', 'Rell']",0,1.0,0.0,18840.0,-1813.0,-678.0,-51.0,2.0,4.0,3.0,"['Gnar', 'Olaf', 'Galio', 'KaiSa', 'Alistar']",0.0,19518.0,5.0,30.6,35.7,1523.3,1704.6,0.17062092292824352,0.2642425706692438,0.5091948263315862,0.52343503080833
5362,7425-10107,"['Aatrox', 'Volibear', 'Orianna', 'Aphelios', 'Thresh']",1,0.0,0.0,17419.0,-1811.0,-2002.0,-3.0,1.0,2.0,3.0,"['Gragas', 'Kayn', 'Viktor', 'Senna', 'Tahm Kench']",0.0,19421.0,6.0,31.2,31.5,1493.3,1674.4,0.1757912539260691,0.10833534670210196,0.4963398338069207,0.49963070470795357
5363,7426-10109,"['Gnar', 'Udyr', 'Ryze', 'Tristana', 'Rell']",0,1.0,0.0,19437.0,1187.0,310.0,-7.0,4.0,7.0,1.0,"['Jayce', 'Olaf', 'Akali', 'KaiSa', 'Alistar']",0.0,19127.0,2.0,33.4,34.1,1664.8,1546.1,0.20678907948779898,0.21886929209954092,0.5041048837485758,0.5170625527082054
5364,7425-10110,"['Aatrox', 'Hecarim', 'Twisted Fate', 'Varus', 'Tahm Kench']",1,1.0,0.0,18169.0,-214.0,77.0,14.0,3.0,5.0,4.0,"['Fiora', 'Udyr', 'Akali', 'Senna', 'ChoGath']",0.0,18092.0,8.0,30.0,28.6,1584.2,1605.6,0.11543851171780624,0.10016912297656437,0.5220457818448828,0.4829546871052045
5365,7428-10111,"['Akali', 'Trundle', 'Sylas', 'Varus', 'Tahm Kench']",1,1.0,0.0,19393.0,1822.0,1880.0,33.0,4.0,4.0,2.0,"['Gragas', 'Volibear', 'Karma', 'KogMaw', 'Rell']",0.0,17513.0,2.0,32.2,28.9,1659.4,1477.2,0.07460739309011839,0.14017878714665377,0.4950680033105761,0.4534626037833829
5366,7427-10113,"['Jayce', 'Hecarim', 'Akali', 'Ezreal', 'Braum']",1,1.0,0.0,17435.0,489.0,173.0,22.0,3.0,6.0,3.0,"['Gragas', 'Olaf', 'Galio', 'Tristana', 'Rakan']",0.0,17262.0,6.0,31.7,29.5,1571.6,1522.7,0.1270838366755255,0.1658613191592172,0.5041628165798282,0.516671022276193
5367,7428-10112,"['Aatrox', 'Volibear', 'Twisted Fate', 'Senna', 'Tahm Kench']",1,0.0,0.0,18411.0,2627.0,2477.0,3.0,5.0,10.0,3.0,"['Gnar', 'Nidalee', 'Zoe', 'KaiSa', 'Rell']",0.0,15934.0,7.0,28.3,28.0,1747.1,1484.4,0.10613674800676491,0.23399371828944188,0.506279337249234,0.5161265205578254
5368,7427-10114,"['Gragas', 'Udyr', 'Sylas', 'KaiSa', 'Alistar']",0,1.0,0.0,18991.0,219.0,1021.0,23.0,4.0,5.0,6.0,"['Gnar', 'Olaf', 'Akali', 'Tristana', 'Leona']",0.0,17970.0,10.0,32.9,30.6,1716.5,1694.6,0.25375694612225175,0.1900217443827011,0.5104337170133662,0.515880789804486
5369,NA1/3886775124,"['Renekton', 'Volibear', 'Twisted Fate', 'KaiSa', 'Braum']",0,1.0,0.0,17493.0,660.0,503.0,-10.0,3.0,6.0,2.0,"['Ornn', 'Lee Sin', 'Seraphine', 'Jinx', 'Thresh']",0.0,16990.0,2.0,28.9,29.9,1549.0,1483.0,0.19526455665619716,0.13012805025368446,0.5047292965883483,0.5065833537419964
5370,NA1/3887014638,"['Vladimir', 'Diana', 'Tristana', 'KaiSa', 'Rell']",1,1.0,0.0,17606.0,1111.0,617.0,24.0,4.0,2.0,3.0,"['Gragas', 'Olaf', 'Viego', 'Varus', 'Alistar']",0.0,16989.0,2.0,29.5,27.1,1545.5,1434.4,0.19316259966175403,0.16214061367480068,0.49545939266117206,0.5084740027457352
5371,NA1/3886984667,"['Volibear', 'Hecarim', 'Galio', 'KogMaw', 'Lulu']",1,1.0,0.0,18835.0,2222.0,1158.0,-9.0,4.0,6.0,0.0,"['Sett', 'Kindred', 'Anivia', 'Vayne', 'Thresh']",0.0,17677.0,0.0,29.6,30.5,1648.8,1426.6,0.11809615849238946,0.09497463155351533,0.4668531624066562,0.4477098091535255
5372,NA1/3886785004,"['Fiora', 'Lillia', 'Renekton', 'Ziggs', 'Rell']",0,1.0,0.0,17702.0,112.0,134.0,-9.0,5.0,6.0,4.0,"['Gwen', 'Volibear', 'Corki', 'Seraphine', 'Sett']",0.0,17568.0,6.0,29.9,30.8,1598.6,1587.4,0.14182169606185072,0.09838125151002658,0.47449973705286136,0.503425708418791
5373,NA1/3886984670,"['Gangplank', 'Rumble', 'Xerath', 'Jinx', 'Karma']",1,1.0,0.0,17366.0,2007.0,168.0,-3.0,9.0,16.0,5.0,"['Ornn', 'Morgana', 'Kindred', 'KogMaw', 'Lulu']",0.0,17198.0,8.0,25.2,25.5,1764.2,1563.5,0.07796569219618266,0.048200048320850446,0.4908858682637655,0.4454914362854322
5374,NA1/3886984967,"['Kennen', 'Lillia', 'Viego', 'Tristana', 'Rell']",0,1.0,0.0,18209.0,336.0,-1257.0,0.0,4.0,6.0,4.0,"['ChoGath', 'Volibear', 'Galio', 'Draven', 'Thresh']",0.0,19466.0,3.0,30.0,30.0,1611.2,1577.6,0.14730611258758156,0.11123459772892004,0.5137586872963685,0.49873230768189236
5375,NA1/3887015052,"['Gwen', 'Udyr', 'Irelia', 'Jinx', 'Gragas']",0,0.0,0.0,17643.0,-468.0,278.0,10.0,3.0,3.0,4.0,"['Jax', 'Taliyah', 'Renekton', 'Tristana', 'Rell']",0.0,17365.0,4.0,30.1,29.1,1542.6,1589.4,0.12805025368446482,0.15102681807199808,0.5011485393445623,0.5083872466698967
5376,NA1/3887134802,"['Gwen', 'Rumble', 'Sett', 'Heimerdinger', 'Senna']",0,1.0,0.0,19476.0,4014.0,2231.0,9.0,4.0,4.0,0.0,"['Akali', 'Lillia', 'Lucian', 'Jinx', 'Alistar']",0.0,17245.0,0.0,29.7,28.8,1797.7,1396.3,0.08878956269630346,0.15706692437786907,0.5191403365945314,0.5014916884913225
5377,NA1/3886985062,"['Yone', 'Singed', 'Lee Sin', 'Twitch', 'Sylas']",0,1.0,0.0,16984.0,-556.0,-1994.0,-64.0,11.0,17.0,9.0,"['Jax', 'Udyr', 'Malzahar', 'Miss Fortune', 'Thresh']",0.0,18978.0,7.0,23.7,30.1,1806.0,1861.6,0.057356849480550864,0.10971249093984055,0.43862290574632745,0.4995048125488795
5378,NA1/3886795774,"['Gangplank', 'Morgana', 'Sett', 'Ezreal', 'Leona']",1,1.0,0.0,19171.0,5580.0,3031.0,45.0,13.0,16.0,3.0,"['Sylas', 'Jarvan IV', 'Orianna', 'Jinx', 'Rell']",0.0,16140.0,2.0,28.9,24.4,1980.5,1422.5,0.12609325924136267,0.14310219859869533,0.484119692995647,0.5015121542828893
5379,7430-10116,"['Lee Sin', 'Udyr', 'Orianna', 'KaiSa', 'Rakan']",1,1.0,0.0,18243.0,-178.0,329.0,-4.0,1.0,0.0,1.0,"['Fiora', 'Hecarim', 'Ryze', 'Tristana', 'Alistar']",0.0,17914.0,1.0,32.2,32.6,1506.3,1524.1,0.23486349359748732,0.15559313843923653,0.5312873390495491,0.4924866846931975
5380,7429-10115,"['Aatrox', 'Olaf', 'Orianna', 'Tristana', 'Alistar']",1,0.0,0.0,19390.0,780.0,723.0,7.0,4.0,9.0,3.0,"['Renekton', 'Udyr', 'Akali', 'KaiSa', 'Nautilus']",0.0,18667.0,7.0,33.9,33.2,1710.9,1632.9,0.2055085769509543,0.2435612466779415,0.514946419837366,0.509915485850796
5381,7430-10118,"['Aatrox', 'Udyr', 'Orianna', 'KaiSa', 'Rakan']",1,0.0,0.0,19212.0,-1845.0,-647.0,-12.0,2.0,1.0,6.0,"['Darius', 'Hecarim', 'LeBlanc', 'Tristana', 'Alistar']",0.0,19859.0,5.0,32.2,33.4,1534.6,1719.1,0.23660304421357817,0.14759603769026336,0.5220015205101758,0.5019395178004534
5382,7429-10117,"['Gnar', 'Lee Sin', 'Orianna', 'Xayah', 'Thresh']",0,0.0,0.0,17008.0,-3239.0,-2624.0,-22.0,3.0,4.0,8.0,"['Jayce', 'Nocturne', 'Viktor', 'Tristana', 'Nautilus']",0.0,19632.0,14.0,30.1,32.3,1554.6,1878.5,0.20381734718531047,0.14534911814447932,0.5177960640870091,0.4992988769781263
5383,7432-10120,"['Camille', 'Olaf', 'Twisted Fate', 'KaiSa', 'Alistar']",0,0.0,0.0,17492.0,-2553.0,-1937.0,-10.0,3.0,6.0,8.0,"['Aatrox', 'Udyr', 'Orianna', 'Tristana', 'Rell']",0.0,19429.0,19.0,30.4,31.4,1578.3,1833.6,0.21911089635177577,0.21476201981154866,0.5295551576530075,0.5096768615105005
5384,7431-10119,"['Lee Sin', 'Udyr', 'Orianna', 'Senna', 'Tahm Kench']",0,1.0,0.0,19236.0,1169.0,1319.0,19.0,4.0,6.0,3.0,"['Camille', 'Hecarim', 'Galio', 'Varus', 'Karma']",0.0,17917.0,4.0,30.6,28.7,1702.3,1585.4,0.16023194008214542,0.13718289441894177,0.5206307726354911,0.502179296273719
5385,7432-10121,"['Volibear', 'Udyr', 'Ryze', 'Tristana', 'Rell']",0,1.0,0.0,18172.0,573.0,852.0,20.0,1.0,2.0,1.0,"['Renekton', 'Olaf', 'Orianna', 'KaiSa', 'Alistar']",0.0,17320.0,2.0,33.9,31.9,1574.7,1517.4,0.18214544575984534,0.27422082628654265,0.48444772289125304,0.523109118478133
5386,7431-10122,"['Gnar', 'Rengar', 'Ryze', 'Aphelios', 'Thresh']",1,0.0,0.0,18720.0,-2044.0,-1239.0,-48.0,0.0,0.0,2.0,"['Irelia', 'Udyr', 'Akali', 'KaiSa', 'Nautilus']",0.0,19959.0,4.0,33.4,38.2,1482.5,1686.9,0.14046871224933558,0.2065957960860111,0.5031371940240901,0.5045207834186968
5387,7434-10123,"['Gnar', 'Lee Sin', 'LeBlanc', 'KaiSa', 'Rell']",1,1.0,0.0,19966.0,2583.0,1603.0,54.0,3.0,4.0,2.0,"['Jayce', 'Olaf', 'Galio', 'Tristana', 'Rakan']",0.0,18363.0,2.0,36.3,30.9,1741.5,1483.2,0.22577917371345735,0.14641217685431263,0.5294510813368752,0.5197441016409723
5388,7433-10125,"['Renekton', 'Nidalee', 'Galio', 'Xayah', 'Maokai']",1,1.0,0.0,19768.0,1346.0,785.0,6.0,2.0,2.0,0.0,"['Volibear', 'Udyr', 'Orianna', 'KaiSa', 'Rell']",0.0,18983.0,0.0,36.6,36.0,1656.7,1522.1,0.1374728195216236,0.2656680357574293,0.5241513739921224,0.49979382959922913
5389,7434-10124,"['Sion', 'KhaZix', 'Zoe', 'KaiSa', 'Alistar']",1,1.0,0.0,17827.0,950.0,694.0,-30.0,3.0,4.0,1.0,"['Lee Sin', 'Nidalee', 'Lucian', 'Xayah', 'Rell']",0.0,17133.0,0.0,28.6,31.6,1540.6,1445.6,0.18634935974873157,0.15286301038898284,0.517178104332875,0.5074537778907111
5390,7434-10126,"['Gnar', 'Lee Sin', 'Orianna', 'KaiSa', 'Alistar']",1,0.0,0.0,18434.0,536.0,175.0,26.0,0.0,0.0,0.0,"['Nocturne', 'Nidalee', 'Sylas', 'Tristana', 'Rell']",0.0,18259.0,0.0,33.6,31.0,1481.1,1427.5,0.2718289441894177,0.14998791978738826,0.5342347527839174,0.5159201623032187
5391,7433-10127,"['Renekton', 'Volibear', 'Azir', 'KaiSa', 'Leona']",1,1.0,0.0,18479.0,360.0,-560.0,6.0,3.0,3.0,3.0,"['Jayce', 'Udyr', 'Ryze', 'Xayah', 'Bard']",0.0,19039.0,6.0,33.0,32.4,1624.1,1588.1,0.236047354433438,0.12017395506160908,0.496408107649516,0.48987423474919584
5392,7433-10128,"['Gnar', 'Hecarim', 'Viktor', 'Draven', 'Nautilus']",0,0.0,0.0,17764.0,117.0,-633.0,-21.0,5.0,10.0,4.0,"['Jayce', 'Volibear', 'Azir', 'KaiSa', 'Rell']",0.0,18397.0,9.0,29.8,31.9,1662.5,1650.8,0.1643392123701377,0.21546267214302972,0.5165636267092992,0.49339834038709685
5393,7436-10129,"['Sylas', 'Nidalee', 'Renekton', 'KaiSa', 'Nautilus']",1,1.0,0.0,18893.0,42.0,285.0,28.0,3.0,6.0,5.0,"['Fiora', 'Volibear', 'LeBlanc', 'Varus', 'Gragas']",0.0,18608.0,4.0,33.2,30.4,1622.8,1618.6,0.21679149553032132,0.09714906982362889,0.5149287095270427,0.4793722466201988
5394,7436-10131,"['Jayce', 'Udyr', 'LeBlanc', 'KaiSa', 'Rakan']",0,1.0,0.0,18058.0,-227.0,-626.0,-3.0,1.0,2.0,3.0,"['Wukong', 'Lillia', 'Lucian', 'Tristana', 'Alistar']",0.0,18684.0,4.0,30.4,30.7,1547.2,1569.9,0.18876540227107996,0.16931625996617541,0.5183980601237889,0.5033458478774787
5395,7435-10130,"['Renekton', 'Lee Sin', 'LeBlanc', 'Jinx', 'Thresh']",0,0.0,0.0,18523.0,-217.0,-126.0,-9.0,2.0,3.0,1.0,"['Gnar', 'Volibear', 'Syndra', 'Tristana', 'Nautilus']",0.0,18649.0,2.0,33.2,34.1,1548.1,1569.8,0.14443102198598695,0.1881613916404929,0.5178133614652843,0.48322446364496513
5396,7435-10133,"['Volibear', 'Lillia', 'Lucian', 'Tristana', 'Rell']",0,0.0,0.0,18273.0,-952.0,-1083.0,8.0,4.0,4.0,6.0,"['Camille', 'Nidalee', 'Renekton', 'KaiSa', 'Galio']",0.0,19356.0,9.0,30.8,30.0,1645.4,1740.6,0.17910123218168642,0.21507610533945395,0.4865122716328866,0.5259993744571305
5397,7436-10132,"['Aatrox', 'Volibear', 'Syndra', 'Tristana', 'Rakan']",1,0.0,0.0,19377.0,356.0,790.0,9.0,1.0,0.0,1.0,"['Gnar', 'Udyr', 'Lucian', 'KaiSa', 'Alistar']",0.0,18587.0,1.0,33.5,32.6,1583.9,1548.3,0.1453732785697028,0.27079004590480793,0.4920694489582485,0.5126977207695724
5398,7435-10134,"['Camille', 'Nidalee', 'Twisted Fate', 'KaiSa', 'Gragas']",1,1.0,0.0,18819.0,997.0,1166.0,17.0,4.0,5.0,1.0,"['Gnar', 'Volibear', 'Zoe', 'Senna', 'Tahm Kench']",0.0,17653.0,1.0,31.2,29.5,1652.3,1552.6,0.1912539260690988,0.1357815897559797,0.5249172980861421,0.4985041823978757
5399,ESPORTSTMNT04/1660576,"['Renekton', 'Hecarim', 'Malzahar', 'KaiSa', 'Rell']",1,1.0,0.0,19307.0,694.0,763.0,28.0,2.0,4.0,2.0,"['Gnar', 'Xin Zhao', 'Akali', 'Seraphine', 'Nautilus']",0.0,18544.0,2.0,36.1,33.3,1614.4,1545.0,0.2270838366755255,0.1470886687605702,0.5385751710311573,0.5252332254500125
5400,ESPORTSTMNT04/1660577,"['Gnar', 'Hecarim', 'Orianna', 'Jinx', 'Rell']",0,1.0,0.0,18975.0,633.0,576.0,4.0,1.0,1.0,1.0,"['Gragas', 'Xin Zhao', 'Yone', 'Seraphine', 'Nautilus']",0.0,18399.0,0.0,35.5,35.1,1597.0,1533.7,0.21147620198115485,0.1249577192558589,0.51640111656295,0.5068370183437458
5401,ESPORTSTMNT04/1660581,"['Gragas', 'Hecarim', 'Ryze', 'Varus', 'Rell']",0,0.0,0.0,18323.0,-448.0,-449.0,-1.0,0.0,0.0,1.0,"['Renekton', 'Nidalee', 'Orianna', 'Ezreal', 'Rakan']",0.0,18772.0,2.0,34.9,35.0,1507.5,1552.3,0.1628895868567287,0.16793911572843684,0.4987767691987183,0.5269168272950677
5402,ESPORTSTMNT04/1660583,"['Aatrox', 'Hecarim', 'Sylas', 'Ezreal', 'Rakan']",0,0.0,0.0,17861.0,-787.0,-895.0,-27.0,1.0,2.0,1.0,"['Camille', 'Udyr', 'Twisted Fate', 'Jinx', 'Galio']",0.0,18756.0,2.0,31.6,34.3,1513.2,1591.9,0.13906740758637354,0.14112104373036966,0.5208814625704796,0.5189640195910808
5403,ESPORTSTMNT04/1660585,"['Irelia', 'Udyr', 'Viktor', 'Jinx', 'Leona']",0,1.0,0.0,18355.0,281.0,173.0,45.0,2.0,3.0,4.0,"['Aatrox', 'Skarner', 'Orianna', 'KaiSa', 'Alistar']",0.0,18182.0,7.0,33.7,29.2,1617.4,1589.3,0.1514617057260208,0.22809857453491184,0.4932081021018078,0.5232555169607209
5404,ESPORTSTMNT04/1660587,"['Renekton', 'Lillia', 'Ryze', 'Jinx', 'Tahm Kench']",1,0.0,0.0,18536.0,1634.0,1331.0,-7.0,5.0,10.0,1.0,"['Urgot', 'Olaf', 'Orianna', 'KaiSa', 'Leona']",0.0,17205.0,1.0,32.2,32.9,1655.9,1492.5,0.13348634935974873,0.22106789079487799,0.501979907541357,0.503549693771136
5405,7438-10136,"['Gnar', 'Volibear', 'Ryze', 'Tristana', 'Rell']",1,0.0,0.0,17938.0,-622.0,-122.0,-7.0,2.0,3.0,3.0,"['Jayce', 'Olaf', 'Sylas', 'KaiSa', 'Alistar']",0.0,18060.0,3.0,32.0,32.7,1577.0,1639.2,0.1846822904083112,0.21899009422565835,0.49391683515387347,0.5171576448947974
5406,7437-10135,"['Renekton', 'Olaf', 'Azir', 'Tristana', 'Rakan']",1,0.0,0.0,20921.0,2709.0,1799.0,25.0,5.0,7.0,2.0,"['Volibear', 'Udyr', 'Ryze', 'KaiSa', 'Alistar']",0.0,19122.0,3.0,35.5,33.0,1841.1,1570.2,0.17004107272287988,0.23841507610533946,0.5156103419048227,0.49025068336267613
5407,7437-10137,"['Renekton', 'Hecarim', 'Ryze', 'KaiSa', 'Galio']",1,0.0,0.0,17411.0,300.0,403.0,24.0,6.0,18.0,5.0,"['Gnar', 'Volibear', 'Twisted Fate', 'Samira', 'Alistar']",0.0,17008.0,16.0,30.5,28.1,1682.7,1652.7,0.22498187968108238,0.16837400338245953,0.5131974814607296,0.5074915382352017
5408,7438-10138,"['Camille', 'Hecarim', 'Akali', 'KaiSa', 'Bard']",0,0.0,0.0,18319.0,-858.0,-1006.0,-38.0,2.0,3.0,3.0,"['Fiora', 'Olaf', 'Sylas', 'Xayah', 'Rell']",0.0,19325.0,5.0,30.1,33.9,1531.2,1617.0,0.178980430055569,0.1393573326890553,0.5217820723229998,0.4916953568417142
5409,7440-10140,"['Jayce', 'Udyr', 'Sylas', 'Xayah', 'Gragas']",0,0.0,0.0,17611.0,-2441.0,-1607.0,-30.0,2.0,4.0,5.0,"['Lucian', 'Hecarim', 'Ryze', 'Tristana', 'Rakan']",0.0,19218.0,9.0,29.7,32.7,1480.2,1724.3,0.16013529838125154,0.14095192075380525,0.495362349025443,0.5068635842516399
