gameId,blueChampions,blueWins,blueFirstBlood,blueFirstBloodAssist,blueTotalGold,blueTotalExperience,blueTotalCS,blueGoldDiff,blueExperienceDiff,blueCSDiff,blueKills,blueAssists,blueDeaths,redChampions,redFirstBloodAssist,redTotalGold,redTotalExperience,redTotalCS,redAssists
ESPORTSTMNT02/1924529,"['Gwen', 'Rumble', 'Lucian', ""Kai'Sa"", 'Leona']",1,0.0,0.0,15347.0,18649.0,353.0,101.0,390.0,32.0,0.0,0.0,1.0,"['Gnar', 'Udyr', 'Syndra', 'Ezreal', 'Karma']",0.0,15246.0,18259.0,321.0,2.0
ESPORTSTMNT02/1924544,"['Rumble', 'Xin Zhao', 'Akali', 'Ezreal', 'Karma']",1,1.0,0.0,15332.0,18499.0,307.0,345.0,66.0,4.0,2.0,2.0,1.0,"['Gnar', 'Nidalee', 'Sett', 'Sivir', 'Yuumi']",0.0,14987.0,18433.0,303.0,1.0
7605-10305,"['Wukong', 'Kindred', 'Zoe', 'Ezreal', 'Leona']",0,1.0,0.0,,,,,,,,,,"['Gnar', 'Nocturne', 'Twisted Fate', 'Jinx', 'Thresh']",0.0,,,,
ESPORTSTMNT02/1924559,"['Lucian', 'Udyr', 'Twisted Fate', ""Kai'Sa"", 'Pyke']",1,1.0,0.0,16457.0,18554.0,324.0,711.0,129.0,32.0,3.0,5.0,4.0,"['Sett', 'Kindred', 'Ryze', ""Kog'Maw"", 'Lulu']",0.0,15746.0,18425.0,292.0,4.0
7605-10306,"['Gnar', 'Udyr', 'Twisted Fate', 'Jinx', 'Thresh']",0,0.0,0.0,,,,,,,,,,"['Wukong', 'Rumble', 'Galio', 'Ezreal', 'Bard']",0.0,,,,
7605-10307,"['Renekton', 'Viego', 'Azir', ""Kai'Sa"", 'Nautilus']",0,0.0,0.0,,,,,,,,,,"['Volibear', 'Udyr', 'Lucian', 'Varus', 'Leona']",0.0,,,,
ESPORTSTMNT02/1924598,"['Sett', 'Nidalee', 'Jayce', ""Kai'Sa"", 'Rell']",0,0.0,0.0,15272.0,18448.0,334.0,-497.0,-368.0,24.0,1.0,4.0,3.0,"['Wukong', 'Lee Sin', 'Rumble', 'Varus', 'Leona']",0.0,15769.0,18816.0,310.0,8.0
ESPORTSTMNT02/1924634,"['Gwen', 'Udyr', 'Sett', 'Kalista', 'Neeko']",0,0.0,0.0,15708.0,18293.0,328.0,-1076.0,-947.0,-14.0,2.0,3.0,3.0,"['Gnar', 'Rumble', 'Zoe', 'Varus', 'Thresh']",0.0,16784.0,19240.0,342.0,5.0
7606-10308,"['Gnar', 'Udyr', 'Viktor', 'Senna', 'Tahm Kench']",1,0.0,0.0,,,,,,,,,,"['Sett', 'Rumble', 'LeBlanc', ""Kai'Sa"", 'Karma']",0.0,,,,
7606-10309,"['Gwen', 'Udyr', 'Viego', 'Tristana', 'Alistar']",1,0.0,0.0,,,,,,,,,,"['Wukong', 'Rumble', 'Sylas', ""Kai'Sa"", 'Rakan']",0.0,,,,
ESPORTSTMNT02/1934489,"['Sylas', 'Darius', 'Karma', 'Senna', 'Sett']",0,1.0,0.0,16609.0,18788.0,272.0,788.0,-176.0,-17.0,4.0,2.0,5.0,"['Gnar', 'Hecarim', 'LeBlanc', ""Kai'Sa"", 'Nautilus']",0.0,15821.0,18964.0,289.0,2.0
ESPORTSTMNT02/1934512,"['Malphite', 'Udyr', 'Tristana', 'Ezreal', 'Seraphine']",0,1.0,0.0,15235.0,19605.0,341.0,-604.0,-979.0,-25.0,0.0,0.0,0.0,"['Jayce', 'Olaf', 'Syndra', 'Varus', 'Zilean']",0.0,15839.0,20584.0,366.0,0.0
ESPORTSTMNT02/1934593,"['Renekton', 'Nidalee', 'Orianna', 'Xayah', 'Braum']",0,0.0,0.0,15804.0,17626.0,316.0,333.0,-412.0,7.0,2.0,3.0,3.0,"['Sett', 'Udyr', 'LeBlanc', ""Kai'Sa"", 'Leona']",0.0,15471.0,18038.0,309.0,3.0
ESPORTSTMNT02/1934620,"['Renekton', 'Udyr', 'Sylas', 'Senna', 'Wukong']",1,1.0,0.0,15557.0,19076.0,312.0,-647.0,69.0,-3.0,2.0,2.0,3.0,"['Lee Sin', 'Morgana', 'Cassiopeia', 'Varus', 'Karma']",0.0,16204.0,19007.0,315.0,4.0
ESPORTSTMNT05/1970539,"['Nocturne', 'Morgana', 'Yone', 'Ezreal', 'Karma']",1,1.0,0.0,15211.0,18819.0,337.0,241.0,-365.0,-4.0,0.0,0.0,0.0,"['Sion', 'Udyr', 'Seraphine', ""Kai'Sa"", 'Leona']",0.0,14970.0,19184.0,341.0,0.0
ESPORTSTMNT02/1934634,"['Lee Sin', 'Viego', 'Viktor', 'Varus', 'Alistar']",0,0.0,0.0,14327.0,18059.0,321.0,-279.0,-794.0,-14.0,0.0,0.0,0.0,"['Sett', 'Rumble', 'Lucian', 'Ashe', 'Leona']",0.0,14606.0,18853.0,335.0,0.0
ESPORTSTMNT02/1924925,"['Nocturne', 'Jarvan IV', 'Ahri', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,15061.0,18308.0,323.0,242.0,14.0,-16.0,2.0,1.0,0.0,"['Volibear', 'Udyr', 'Syndra', 'Varus', 'Braum']",0.0,14819.0,18294.0,339.0,0.0
ESPORTSTMNT05/1970543,"['Nocturne', 'Udyr', 'Lucian', 'Ezreal', 'Gragas']",0,0.0,0.0,15733.0,17219.0,302.0,-883.0,-1812.0,-7.0,4.0,4.0,5.0,"['Malphite', 'Rumble', 'Tristana', ""Kai'Sa"", 'Rell']",0.0,16616.0,19031.0,309.0,10.0
ESPORTSTMNT02/1934677,"['Gwen', 'Udyr', 'Syndra', 'Jinx', 'Leona']",0,1.0,0.0,16769.0,18380.0,325.0,1596.0,50.0,2.0,4.0,6.0,1.0,"['Gnar', 'Lillia', 'Tryndamere', 'Tristana', 'Nautilus']",0.0,15173.0,18330.0,323.0,0.0
ESPORTSTMNT02/1924972,"['Gwen', 'Graves', 'Zoe', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,15917.0,17791.0,320.0,539.0,-610.0,-16.0,3.0,3.0,1.0,"['Jayce', 'Rumble', 'Yone', 'Seraphine', 'Shen']",0.0,15378.0,18401.0,336.0,0.0
ESPORTSTMNT02/1934762,"['Gangplank', 'Udyr', 'Sylas', 'Ezreal', 'Leona']",0,0.0,0.0,15829.0,17732.0,321.0,-529.0,-554.0,0.0,3.0,5.0,4.0,"['Sion', 'Evelynn', 'Nocturne', ""Kai'Sa"", 'Nautilus']",0.0,16358.0,18286.0,321.0,4.0
ESPORTSTMNT05/1970545,"['Ornn', 'Udyr', 'Karma', 'Lucian', 'Braum']",1,0.0,0.0,15374.0,18310.0,319.0,-700.0,-138.0,6.0,2.0,1.0,4.0,"['Renekton', 'Elise', 'Xerath', 'Jinx', 'Leona']",0.0,16074.0,18448.0,313.0,5.0
ESPORTSTMNT02/1934766,"['Fiora', 'Xin Zhao', 'Seraphine', 'Miss Fortune', 'Alistar']",1,1.0,0.0,15685.0,18330.0,294.0,497.0,247.0,-39.0,3.0,5.0,1.0,"['Gangplank', 'Udyr', 'Akali', ""Kai'Sa"", 'Nautilus']",0.0,15188.0,18083.0,333.0,2.0
ESPORTSTMNT02/1925069,"['Gnar', 'Volibear', 'Corki', 'Jinx', 'Galio']",1,1.0,0.0,15906.0,18548.0,338.0,1030.0,45.0,46.0,2.0,2.0,3.0,"['Malphite', 'Udyr', 'Sylas', ""Kai'Sa"", 'Sett']",0.0,14876.0,18503.0,292.0,3.0
ESPORTSTMNT05/1970551,"['Viego', 'Gragas', 'Malphite', 'Jinx', 'Leona']",1,0.0,0.0,16970.0,18935.0,288.0,117.0,-96.0,-27.0,7.0,12.0,4.0,"['Gangplank', 'Volibear', 'Lucian', 'Ezreal', 'Karma']",0.0,16853.0,19031.0,315.0,7.0
ESPORTSTMNT05/1970552,"['Jax', 'Udyr', 'Zoe', 'Tristana', 'Leona']",0,1.0,0.0,15956.0,17568.0,304.0,1140.0,-813.0,-4.0,4.0,11.0,1.0,"['Ornn', 'Xin Zhao', 'Ryze', ""Kai'Sa"", 'Braum']",0.0,14816.0,18381.0,308.0,2.0
ESPORTSTMNT05/1970554,"['Darius', 'Sejuani', 'Seraphine', 'Varus', 'Sett']",0,1.0,0.0,15803.0,17654.0,305.0,-70.0,-1271.0,-9.0,3.0,6.0,3.0,"['Gnar', 'Udyr', 'Sylas', 'Tristana', 'Nautilus']",0.0,15873.0,18925.0,314.0,6.0
ESPORTSTMNT02/1934803,"['Gangplank', 'Nidalee', 'Viktor', ""Kai'Sa"", 'Nautilus']",0,0.0,0.0,15152.0,18476.0,339.0,-1845.0,-1322.0,10.0,0.0,0.0,2.0,"['Lee Sin', 'Skarner', 'Ryze', 'Senna', 'Tahm Kench']",0.0,16997.0,19798.0,329.0,4.0
ESPORTSTMNT02/1934842,"['Lucian', 'Gragas', 'Tristana', ""Kai'Sa"", 'Nautilus']",1,0.0,0.0,15378.0,17979.0,318.0,648.0,-18.0,40.0,2.0,0.0,3.0,"['Jayce', 'Udyr', 'Sylas', 'Ezreal', 'Braum']",0.0,14730.0,17997.0,278.0,1.0
ESPORTSTMNT02/1934875,"['Shen', 'Rumble', 'Sett', 'Tristana', 'Nautilus']",0,0.0,0.0,14642.0,18295.0,290.0,-2303.0,-1283.0,-58.0,2.0,6.0,3.0,"['Jayce', 'Lee Sin', 'Syndra', 'Varus', 'Tahm Kench']",0.0,16945.0,19578.0,348.0,3.0
ESPORTSTMNT02/1934900,"['Nocturne', 'Shen', 'Seraphine', 'Caitlyn', 'Morgana']",0,1.0,0.0,15193.0,17807.0,297.0,-681.0,-1343.0,-34.0,1.0,1.0,2.0,"['Volibear', 'Udyr', 'Corki', 'Ezreal', 'Lulu']",0.0,15874.0,19150.0,331.0,2.0
NA1/3934395905,"['Renekton', 'Udyr', 'Viktor', 'Aphelios', 'Thresh']",1,0.0,0.0,15577.0,18682.0,355.0,273.0,444.0,31.0,0.0,0.0,1.0,"['Volibear', 'Hecarim', 'Seraphine', 'Ezreal', 'Nautilus']",0.0,15304.0,18238.0,324.0,2.0
NA1/3934764817,"['Ornn', 'Rumble', 'Tristana', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,15913.0,18897.0,342.0,1503.0,2106.0,75.0,1.0,2.0,1.0,"['Nasus', 'Lillia', 'Lucian', 'Senna', 'Maokai']",0.0,14410.0,16791.0,267.0,3.0
NA1/3934874811,"['Urgot', 'Rumble', 'Lucian', ""Kai'Sa"", 'Braum']",1,0.0,0.0,18197.0,18597.0,314.0,1747.0,1007.0,41.0,8.0,11.0,6.0,"['Akali', 'Diana', 'Tristana', 'Jhin', 'Nautilus']",0.0,16450.0,17590.0,273.0,15.0
NA1/3934396184,"['Jayce', 'Udyr', 'Sylas', 'Aphelios', 'Rell']",1,1.0,0.0,17592.0,20006.0,327.0,2120.0,2133.0,32.0,6.0,9.0,3.0,"['Renekton', 'Hecarim', 'Ziggs', 'Tristana', 'Nautilus']",0.0,15472.0,17873.0,295.0,4.0
NA1/3934875102,"['Urgot', 'Udyr', 'Orianna', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,17295.0,18887.0,324.0,2040.0,677.0,16.0,5.0,6.0,2.0,"['Gwen', 'Lillia', 'Jayce', 'Xayah', 'Alistar']",0.0,15255.0,18210.0,308.0,2.0
NA1/3934396445,"['Wukong', 'Xin Zhao', 'Gwen', 'Ezreal', 'Alistar']",0,1.0,0.0,14361.0,16268.0,262.0,-3853.0,-2913.0,-58.0,2.0,2.0,7.0,"['Renekton', 'Rumble', 'Lucian', ""Kai'Sa"", 'Nautilus']",0.0,18214.0,19181.0,320.0,15.0
ESPORTSTMNT05/1970571,"['Gnar', 'Udyr', 'Ryze', 'Ezreal', 'Karma']",1,0.0,0.0,18276.0,18133.0,311.0,1161.0,-358.0,-11.0,8.0,21.0,5.0,"['Gwen', 'Volibear', 'Orianna', 'Varus', 'Nautilus']",0.0,17115.0,18491.0,322.0,7.0
ESPORTSTMNT05/1970616,"['Gwen', 'Udyr', 'Lucian', 'Jhin', 'Leona']",1,0.0,0.0,17044.0,19155.0,351.0,650.0,41.0,31.0,3.0,4.0,3.0,"['Wukong', 'Volibear', 'Ryze', 'Varus', 'Karma']",0.0,16394.0,19114.0,320.0,4.0
7607-10310,"['Wukong', 'Udyr', 'Viktor', 'Aphelios', 'Thresh']",0,1.0,0.0,,,,,,,,,,"['Sett', 'Viego', 'Galio', ""Kai'Sa"", 'Nautilus']",0.0,,,,
ESPORTSTMNT05/1980548,"['Volibear', 'Udyr', 'Lucian', 'Jinx', 'Tahm Kench']",1,1.0,0.0,16313.0,19470.0,356.0,1614.0,812.0,38.0,2.0,2.0,0.0,"['Renekton', ""Rek'Sai"", 'LeBlanc', ""Kai'Sa"", 'Rakan']",0.0,14699.0,18658.0,318.0,0.0
7607-10311,"['Sett', 'Nidalee', 'Viego', 'Ezreal', 'Bard']",1,1.0,0.0,,,,,,,,,,"['Lee Sin', 'Udyr', 'Akali', 'Senna', 'Tahm Kench']",0.0,,,,
ESPORTSTMNT05/1980564,"['Lee Sin', 'Rumble', 'Syndra', ""Kai'Sa"", 'Nautilus']",1,0.0,0.0,16423.0,19214.0,352.0,1319.0,542.0,37.0,2.0,3.0,2.0,"['Sett', 'Xin Zhao', 'Azir', 'Ezreal', 'Karma']",0.0,15104.0,18672.0,315.0,0.0
7608-10312,"['Gnar', 'Udyr', 'Sylas', ""Kai'Sa"", 'Nautilus']",0,1.0,0.0,,,,,,,,,,"['Jayce', 'Rumble', 'Sett', 'Senna', 'Karma']",0.0,,,,
7608-10313,"['Nocturne', 'Udyr', 'Zoe', ""Kai'Sa"", 'Rell']",0,0.0,0.0,,,,,,,,,,"['Akali', 'Rumble', 'Lee Sin', 'Ezreal', 'Leona']",0.0,,,,
ESPORTSTMNT02/1925452,"['Renekton', 'Xin Zhao', 'Orianna', 'Ezreal', 'Braum']",0,1.0,0.0,15932.0,18656.0,345.0,1075.0,611.0,7.0,1.0,2.0,0.0,"['Gwen', 'Rumble', 'Jayce', 'Varus', 'Leona']",0.0,14857.0,18045.0,338.0,0.0
7608-10314,"['Jayce', 'Nocturne', 'Sylas', 'Varus', 'Tahm Kench']",0,0.0,0.0,,,,,,,,,,"['Renekton', 'Rumble', 'Ryze', ""Kai'Sa"", 'Nautilus']",0.0,,,,
ESPORTSTMNT05/1970700,"['Renekton', 'Lillia', 'Irelia', ""Kai'Sa"", 'Alistar']",0,1.0,0.0,15630.0,18953.0,323.0,512.0,810.0,2.0,2.0,2.0,1.0,"['Jayce', 'Udyr', 'Akali', 'Ezreal', 'Braum']",0.0,15118.0,18143.0,321.0,1.0
ESPORTSTMNT05/1970702,"['Sett', 'Gragas', 'Xerath', 'Ezreal', 'Braum']",0,0.0,0.0,14787.0,18747.0,341.0,-833.0,532.0,-5.0,0.0,0.0,0.0,"['Wukong', 'Xin Zhao', 'Viktor', 'Jinx', 'Nautilus']",0.0,15620.0,18215.0,346.0,0.0
ESPORTSTMNT02/1925479,"['Lee Sin', 'Xin Zhao', 'Sylas', ""Kai'Sa"", 'Nautilus']",1,0.0,0.0,16758.0,18601.0,310.0,1757.0,1519.0,12.0,5.0,12.0,2.0,"['Aatrox', 'Trundle', 'Akali', 'Ezreal', 'Leona']",0.0,15001.0,17082.0,298.0,3.0
ESPORTSTMNT05/1970703,"['Lee Sin', 'Nocturne', 'Seraphine', 'Ezreal', 'Nautilus']",1,1.0,0.0,16081.0,17897.0,307.0,2076.0,1476.0,26.0,4.0,4.0,1.0,"['Sett', 'Xin Zhao', 'Azir', 'Varus', 'Leona']",0.0,14005.0,16421.0,281.0,3.0
ESPORTSTMNT02/1925492,"['Sion', 'Morgana', 'Orianna', 'Tristana', 'Leona']",1,0.0,0.0,14122.0,17793.0,307.0,-1293.0,-799.0,-26.0,0.0,0.0,1.0,"['Gangplank', 'Rumble', 'LeBlanc', ""Kai'Sa"", 'Thresh']",0.0,15415.0,18592.0,333.0,2.0
ESPORTSTMNT02/1925518,"['Nocturne', 'Viego', 'Viktor', 'Tristana', 'Lulu']",0,1.0,0.0,15331.0,19107.0,324.0,-32.0,-158.0,-38.0,1.0,1.0,0.0,"['Gnar', 'Rumble', 'Karma', 'Ezreal', 'Braum']",0.0,15363.0,19265.0,362.0,0.0
ESPORTSTMNT02/1935266,"['Renekton', 'Udyr', 'Orianna', ""Kai'Sa"", 'Nautilus']",0,1.0,0.0,15954.0,19618.0,378.0,1394.0,944.0,59.0,0.0,0.0,0.0,"['Wukong', ""Rek'Sai"", 'Viktor', 'Ezreal', 'Braum']",0.0,14560.0,18674.0,319.0,0.0
ESPORTSTMNT05/1970718,"['Lee Sin', 'Diana', 'Yone', 'Ezreal', 'Karma']",0,0.0,0.0,14463.0,17779.0,315.0,-1565.0,-1953.0,-46.0,0.0,0.0,1.0,"[""Cho'Gath"", 'Rumble', 'Lucian', ""Kai'Sa"", 'Leona']",0.0,16028.0,19732.0,361.0,3.0
ESPORTSTMNT05/1970719,"['Gnar', 'Rumble', 'Lucian', ""Kai'Sa"", 'Nautilus']",0,0.0,0.0,15888.0,19203.0,370.0,1093.0,287.0,25.0,0.0,0.0,0.0,"['Lee Sin', 'Udyr', 'Viktor', 'Miss Fortune', 'Rell']",0.0,14795.0,18916.0,345.0,0.0
ESPORTSTMNT02/1925525,"['Gwen', 'Xin Zhao', 'Lee Sin', 'Ziggs', 'Rakan']",1,1.0,0.0,16765.0,18465.0,328.0,971.0,-369.0,-2.0,4.0,9.0,2.0,"['Sett', 'Rumble', 'Orianna', 'Ezreal', 'Leona']",0.0,15794.0,18834.0,330.0,3.0
ESPORTSTMNT02/1925529,"['Gnar', 'Rumble', 'Lee Sin', 'Ezreal', 'Alistar']",1,0.0,0.0,14829.0,18093.0,320.0,-1324.0,-56.0,22.0,1.0,0.0,4.0,"['Sett', 'Nidalee', 'Sylas', 'Tristana', 'Leona']",0.0,16153.0,18149.0,298.0,8.0
ESPORTSTMNT05/1970722,"[""Cho'Gath"", 'Lee Sin', 'Orianna', 'Tristana', 'Leona']",1,1.0,0.0,15935.0,17864.0,301.0,801.0,-178.0,16.0,3.0,3.0,3.0,"['Gangplank', 'Xin Zhao', 'Viktor', ""Kai'Sa"", 'Sett']",0.0,15134.0,18042.0,285.0,2.0
ESPORTSTMNT05/1970728,"['Gragas', 'Udyr', 'Lee Sin', 'Ezreal', 'Leona']",1,1.0,0.0,16088.0,18796.0,338.0,445.0,85.0,40.0,2.0,5.0,3.0,"['Ornn', 'Olaf', 'Orianna', 'Sivir', 'Karma']",0.0,15643.0,18711.0,298.0,9.0
ESPORTSTMNT02/1925568,"['Jayce', 'Rumble', 'Lucian', 'Jhin', 'Leona']",0,0.0,0.0,15267.0,18552.0,345.0,370.0,698.0,7.0,0.0,0.0,0.0,"['Malphite', 'Graves', 'Viktor', 'Ezreal', 'Karma']",0.0,14897.0,17854.0,338.0,0.0
ESPORTSTMNT02/1925580,"['Renekton', 'Nidalee', 'Qiyana', ""Kai'Sa"", 'Alistar']",1,1.0,0.0,15862.0,18613.0,339.0,1686.0,994.0,27.0,1.0,2.0,0.0,"['Volibear', 'Xin Zhao', 'Seraphine', 'Tristana', 'Nautilus']",0.0,14176.0,17619.0,312.0,0.0
ESPORTSTMNT05/1970733,"['Irelia', 'Rumble', 'Akali', 'Tristana', 'Leona']",1,1.0,0.0,16247.0,17194.0,308.0,798.0,-51.0,26.0,4.0,10.0,4.0,"['Gnar', 'Xin Zhao', 'Syndra', ""Kai'Sa"", 'Nautilus']",0.0,15449.0,17245.0,282.0,4.0
ESPORTSTMNT05/1970736,"['Gnar', 'Rumble', 'Tristana', ""Kai'Sa"", 'Nautilus']",1,1.0,0.0,16029.0,19055.0,350.0,1487.0,891.0,57.0,2.0,1.0,0.0,"['Wukong', 'Udyr', 'Akali', 'Ezreal', 'Yuumi']",0.0,14542.0,18164.0,293.0,0.0
ESPORTSTMNT02/1925603,"['Volibear', 'Rumble', 'Nocturne', 'Varus', 'Nautilus']",1,1.0,0.0,16570.0,18749.0,329.0,1406.0,316.0,30.0,3.0,4.0,1.0,"['Renekton', 'Xin Zhao', 'Karma', 'Senna', 'Tahm Kench']",0.0,15164.0,18433.0,299.0,2.0
ESPORTSTMNT02/1925639,"['Nocturne', 'Udyr', 'Orianna', ""Kai'Sa"", 'Rell']",0,1.0,0.0,16822.0,19366.0,332.0,1604.0,1015.0,6.0,4.0,6.0,1.0,"['Sett', 'Lee Sin', 'Sylas', 'Sivir', 'Alistar']",0.0,15218.0,18351.0,326.0,1.0
ESPORTSTMNT02/1935368,"['Gwen', 'Udyr', 'Seraphine', 'Senna', 'Tahm Kench']",1,1.0,0.0,16801.0,18561.0,310.0,2813.0,1546.0,13.0,2.0,4.0,0.0,"['Karma', ""Cho'Gath"", 'Tristana', 'Jinx', 'Thresh']",0.0,13988.0,17015.0,297.0,0.0
ESPORTSTMNT05/1970746,"['Renekton', 'Udyr', 'Zoe', ""Kai'Sa"", 'Rell']",1,1.0,0.0,15679.0,19765.0,358.0,100.0,973.0,37.0,1.0,0.0,0.0,"['Gangplank', 'Rumble', 'Nocturne', 'Senna', 'Tahm Kench']",0.0,15579.0,18792.0,321.0,0.0
ESPORTSTMNT02/1925682,"['Kayle', 'Udyr', 'Karma', 'Jinx', 'Galio']",1,1.0,0.0,15746.0,18523.0,328.0,-705.0,315.0,31.0,3.0,2.0,4.0,"['Nocturne', 'Xin Zhao', 'Ryze', 'Ezreal', 'Rakan']",0.0,16451.0,18208.0,297.0,7.0
ESPORTSTMNT05/1970748,"['Sion', 'Nidalee', 'Zoe', 'Ezreal', 'Karma']",1,0.0,0.0,15392.0,18563.0,316.0,-942.0,242.0,-30.0,2.0,6.0,3.0,"['Wukong', 'Rumble', 'Lucian', ""Kai'Sa"", 'Thresh']",0.0,16334.0,18321.0,346.0,3.0
ESPORTSTMNT02/1925742,"['Renekton', 'Volibear', 'Viktor', 'Varus', 'Braum']",1,0.0,0.0,15515.0,19113.0,370.0,324.0,608.0,43.0,0.0,0.0,1.0,"['Lee Sin', 'Udyr', 'Ziggs', ""Kai'Sa"", 'Thresh']",0.0,15191.0,18505.0,327.0,2.0
ESPORTSTMNT02/1935421,"['Renekton', 'Nidalee', 'Sylas', ""Kai'Sa"", 'Rell']",0,0.0,0.0,14526.0,17952.0,328.0,-1033.0,-669.0,-19.0,0.0,0.0,1.0,"['Jayce', 'Rumble', 'Lucian', 'Varus', 'Braum']",0.0,15559.0,18621.0,347.0,2.0
ESPORTSTMNT05/1970756,"['Lee Sin', 'Udyr', 'Orianna', 'Ezreal', 'Leona']",1,1.0,0.0,15238.0,17677.0,311.0,493.0,473.0,-14.0,1.0,2.0,0.0,"['Gnar', 'Lillia', 'Lucian', 'Ashe', 'Nautilus']",0.0,14745.0,17204.0,325.0,0.0
ESPORTSTMNT05/1970757,"['Jayce', 'Rumble', 'Lucian', 'Kalista', 'Leona']",1,1.0,0.0,15440.0,18483.0,341.0,401.0,693.0,12.0,1.0,3.0,1.0,"['Sion', 'Udyr', 'Viktor', 'Ezreal', 'Karma']",0.0,15039.0,17790.0,329.0,1.0
ESPORTSTMNT05/1970770,"['Sett', 'Lillia', 'Lee Sin', ""Kai'Sa"", 'Nautilus']",1,0.0,0.0,15316.0,18512.0,322.0,-255.0,-138.0,1.0,2.0,7.0,2.0,"['Volibear', 'Udyr', 'Lucian', 'Ezreal', 'Braum']",0.0,15571.0,18650.0,321.0,3.0
EUW1/5311126394,"['Gnar', 'Udyr', 'Viktor', 'Jinx', 'Karma']",0,0.0,0.0,14775.0,18876.0,323.0,-1362.0,-674.0,0.0,1.0,1.0,2.0,"['Wukong', 'Volibear', 'Akali', 'Ezreal', 'Leona']",0.0,16137.0,19550.0,323.0,2.0
ESPORTSTMNT05/1970821,"['Renekton', 'Sejuani', 'Sett', 'Miss Fortune', 'Seraphine']",0,0.0,0.0,14858.0,18330.0,321.0,-1090.0,-1187.0,-38.0,0.0,0.0,2.0,"['Karma', 'Rumble', 'Lucian', 'Xayah', 'Braum']",0.0,15948.0,19517.0,359.0,2.0
ESPORTSTMNT02/1935451,"['Renekton', 'Nidalee', 'Orianna', 'Varus', 'Thresh']",1,1.0,0.0,17332.0,19528.0,332.0,3373.0,1870.0,45.0,5.0,5.0,0.0,"['Riven', 'Udyr', 'Viktor', 'Ezreal', 'Leona']",0.0,13959.0,17658.0,287.0,0.0
ESPORTSTMNT05/1970879,"['Gnar', 'Rumble', 'Orianna', 'Ezreal', 'Nautilus']",0,1.0,0.0,14352.0,18231.0,315.0,-1550.0,-1967.0,-71.0,0.0,0.0,0.0,"['Jayce', 'Udyr', 'Nocturne', ""Kai'Sa"", 'Rell']",0.0,15902.0,20198.0,386.0,0.0
NA1/3936860571,"['Gwen', 'Udyr', 'Orianna', 'Varus', 'Rell']",0,1.0,0.0,15058.0,18373.0,325.0,700.0,431.0,6.0,1.0,2.0,0.0,"['Lucian', 'Rumble', 'Akali', 'Aphelios', 'Nautilus']",0.0,14358.0,17942.0,319.0,0.0
NA1/3937069815,"['Sion', 'Rumble', 'Jayce', 'Ezreal', 'Rakan']",0,0.0,0.0,14745.0,17696.0,328.0,-2183.0,-1953.0,1.0,0.0,0.0,5.0,"['Lee Sin', 'Udyr', 'Ziggs', ""Kai'Sa"", 'Nautilus']",0.0,16928.0,19649.0,327.0,4.0
ESPORTSTMNT02/1935491,"['Viego', 'Olaf', 'Zoe', 'Tristana', 'Thresh']",0,0.0,0.0,15392.0,17929.0,307.0,-1296.0,-858.0,-5.0,2.0,5.0,4.0,"['Renekton', 'Nidalee', 'Orianna', 'Varus', 'Leona']",0.0,16688.0,18787.0,312.0,8.0
ESPORTSTMNT05/1970927,"['Gnar', 'Udyr', 'Ryze', 'Senna', 'Tahm Kench']",1,1.0,0.0,14938.0,18881.0,318.0,721.0,1004.0,17.0,0.0,0.0,0.0,"['Wukong', 'Rumble', 'Viktor', ""Kai'Sa"", 'Rell']",0.0,14217.0,17877.0,301.0,0.0
NA1/3937070028,"['Sett', 'Rumble', 'Jayce', 'Ezreal', 'Rakan']",0,0.0,0.0,14934.0,18455.0,318.0,-963.0,-852.0,-21.0,1.0,1.0,2.0,"['Lee Sin', 'Udyr', 'Seraphine', ""Kai'Sa"", 'Leona']",0.0,15897.0,19307.0,339.0,2.0
NA1/3936860889,"['Ornn', 'Rumble', 'Renekton', 'Jhin', 'Nautilus']",1,1.0,0.0,16066.0,19203.0,327.0,1597.0,1547.0,11.0,3.0,2.0,0.0,"['Sylas', 'Udyr', 'Lucian', 'Varus', 'Tahm Kench']",0.0,14469.0,17656.0,316.0,0.0
NA1/3937070273,"['Lee Sin', 'Olaf', 'Karma', 'Tristana', 'Leona']",1,0.0,0.0,16000.0,17532.0,309.0,-23.0,-401.0,24.0,3.0,6.0,4.0,"['Renekton', 'Trundle', 'Orianna', ""Kai'Sa"", 'Nautilus']",0.0,16023.0,17933.0,285.0,7.0
ESPORTSTMNT05/1970948,"['Renekton', 'Lillia', 'Viktor', 'Varus', 'Nautilus']",1,1.0,0.0,17473.0,19599.0,345.0,2862.0,1671.0,37.0,5.0,6.0,1.0,"['Gangplank', 'Udyr', 'Orianna', 'Ezreal', 'Leona']",0.0,14611.0,17928.0,308.0,1.0
NA1/3936861236,"['Renekton', 'Diana', 'Azir', 'Aphelios', 'Thresh']",1,1.0,0.0,15803.0,18419.0,310.0,1552.0,1495.0,19.0,2.0,1.0,1.0,"['Neeko', 'Elise', 'Sett', 'Jinx', 'Nautilus']",0.0,14251.0,16924.0,291.0,2.0
